session_id,label,weak_label,risk_score,label_reason,language,task,task_status,final_score,event_count,duration_sec,paste_action_count,paste_event_count,pasted_chars,inserted_chars,max_insert_chars,source_file
tasktracker_python_pies_pies_5898_1026373761_1039975976979.3306_b076bd220b3a3bd21e76ce3bd0bc77fcfed49a16,0,0,0.0,low-risk trace,python,pies,,0.1667,131,150.374,0,0,0,135,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_5898_1026373761_1039975976979.3306_b076bd220b3a3bd21e76ce3bd0bc77fcfed49a16.csv
tasktracker_python_pies_pies_59231_1149992727_1427008037559.968_d495e34f037075ccd07367352d96de23a31bdfe3,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,57,220.078,0,0,0,123,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_59231_1149992727_1427008037559.968_d495e34f037075ccd07367352d96de23a31bdfe3.csv
tasktracker_python_pies_pies_5925_185575028_1518164862673.6929_cda4ea6438dd08fd3e39874a47d0277b48897fa0,0,0,0.0,low-risk trace,python,pies,,0.1667,157,471.413,0,0,0,202,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_5925_185575028_1518164862673.6929_cda4ea6438dd08fd3e39874a47d0277b48897fa0.csv
tasktracker_python_pies_pies_6361_128872981_659751971935.0137_ea78d18230cfdea4898331383648336baa7a5926,0,0,0.0,low-risk trace,python,pies,,0.0,150,399.07,0,0,0,160,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6361_128872981_659751971935.0137_ea78d18230cfdea4898331383648336baa7a5926.csv
tasktracker_python_pies_pies_6423_1106421296_895933445843.78_320b347dd3bc2b88950d4391683a3d4ab65827c7,0,0,0.0,low-risk trace,python,pies,,0.0,226,426.17,0,0,0,309,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6423_1106421296_895933445843.78_320b347dd3bc2b88950d4391683a3d4ab65827c7.csv
tasktracker_python_pies_pies_6423_561160138_896753586601.9805_368d92d0a5b43fd484f967f75f329aad79f3ba40,0,0,0.0,low-risk trace,python,pies,,0.1667,229,382.618,0,1,43,382,43,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6423_561160138_896753586601.9805_368d92d0a5b43fd484f967f75f329aad79f3ba40.csv
tasktracker_python_pies_pies_6471_1342557092_186318241728.90652_852b87acb300a0e06de2d6a830c6864e12826fde,0,0,0.0,low-risk trace,python,pies,,0.1667,183,971.456,0,0,0,223,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6471_1342557092_186318241728.90652_852b87acb300a0e06de2d6a830c6864e12826fde.csv
tasktracker_python_pies_pies_6591_817330812_773588750961.1371_f1cf084ea4dd5949ee4192b333de7ffd2c5b5201,0,0,0.0,low-risk trace,python,pies,,0.0,284,1910.166,0,0,0,436,35,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6591_817330812_773588750961.1371_f1cf084ea4dd5949ee4192b333de7ffd2c5b5201.csv
tasktracker_python_pies_pies_6604_1000854187_81157292815.37729_46982988cd3567a95994aea8a1b789b2597fbce1,0,0,0.0,low-risk trace,python,pies,,0.1667,122,270.029,0,0,0,169,26,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6604_1000854187_81157292815.37729_46982988cd3567a95994aea8a1b789b2597fbce1.csv
tasktracker_python_pies_pies_6715_413712773_340618651804.85486_04fa40f37454e54428e19049d3295bbcecc2edec,0,0,0.0,low-risk trace,python,pies,,0.0417,334,1227.242,0,0,0,304,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6715_413712773_340618651804.85486_04fa40f37454e54428e19049d3295bbcecc2edec.csv
tasktracker_python_pies_pies_6847_4337348_344732819754.7162_c1748bae205d445b50e5ae66f8f8e5cdb9a06809,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0,243,240.484,0,0,0,242,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6847_4337348_344732819754.7162_c1748bae205d445b50e5ae66f8f8e5cdb9a06809.csv
tasktracker_python_pies_pies_6953_621690696_725508199151.8804_7562c167212a5fa79d5886c088220a36802b171a,0,0,0.0,low-risk trace,python,pies,,0.0,158,2316.728,0,1,81,261,81,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_6953_621690696_725508199151.8804_7562c167212a5fa79d5886c088220a36802b171a.csv
tasktracker_python_pies_pies_72891_1486958921_2328136246.4410286_cd6473ef556208b349e4ef359ee2cbce1cfeb212,0,0,0.0,low-risk trace,python,pies,,0.1667,182,8172.765,0,0,0,182,6,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_72891_1486958921_2328136246.4410286_cd6473ef556208b349e4ef359ee2cbce1cfeb212.csv
tasktracker_python_pies_pies_7680_48219712_294451837782.20557_76a484f7cdd7bc33ca8d2ac1b2e491a2552d890d,0,0,0.0,low-risk trace,python,pies,,0.1667,185,671.181,0,0,0,259,31,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_7680_48219712_294451837782.20557_76a484f7cdd7bc33ca8d2ac1b2e491a2552d890d.csv
tasktracker_python_pies_pies_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,111,222.661,0,0,0,94,2,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462.csv
tasktracker_python_pies_pies_7981_22929433_430882957334.7362_4d899ac82cc694e77f96d6bad10c83c67a44a0d9,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,205,366.482,0,0,0,257,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_7981_22929433_430882957334.7362_4d899ac82cc694e77f96d6bad10c83c67a44a0d9.csv
tasktracker_python_pies_pies_7993_28784416_194213531538.28998_f693d0602d134e455a597233273a7f8e8fbc813f,1,1,2.25,explicit paste action,python,pies,SOLVED,0.1667,205,1039.281,2,11,25,241,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_7993_28784416_194213531538.28998_f693d0602d134e455a597233273a7f8e8fbc813f.csv
tasktracker_python_pies_pies_80011_1505277298_1333394280766.5986_2c981d636b34fc03884816afa3a27c0f0d7f843f,0,0,0.0,low-risk trace,python,pies,,0.1667,129,414.346,0,0,0,133,7,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_80011_1505277298_1333394280766.5986_2c981d636b34fc03884816afa3a27c0f0d7f843f.csv
tasktracker_python_pies_pies_8001_3733581_99758228868.63918_94c2ea4ce5b03bcaef04e77d45dc6e2633372a79,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,430,1064.923,0,0,0,325,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_8001_3733581_99758228868.63918_94c2ea4ce5b03bcaef04e77d45dc6e2633372a79.csv
tasktracker_python_pies_pies_8083_597484701_1291177476546.9993_686b3405abb99c7310078def70163808d100976c,0,0,0.0,low-risk trace,python,pies,,0.0417,300,7515.279,0,0,0,392,26,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_8083_597484701_1291177476546.9993_686b3405abb99c7310078def70163808d100976c.csv
tasktracker_python_pies_pies_8155_1377339_40104989606.44157_1641f0fb729baa91ebef5c5f99f451ff13027465,0,0,0.25,low-risk trace,python,pies,SOLVED,0.0,398,596.484,0,0,0,447,19,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_8155_1377339_40104989606.44157_1641f0fb729baa91ebef5c5f99f451ff13027465.csv
tasktracker_python_pies_pies_8184_17697403_684766388200.1547_a403ec74f05180106cfb76c1d207f8d75cce3f81,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,257,524.832,0,0,0,195,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_8184_17697403_684766388200.1547_a403ec74f05180106cfb76c1d207f8d75cce3f81.csv
tasktracker_python_pies_pies_8204_8343770_1142759382503.5889_f27c511abb30281a316207bdc9a5c35184112ee6,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,210,1560.287,0,0,0,237,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_8204_8343770_1142759382503.5889_f27c511abb30281a316207bdc9a5c35184112ee6.csv
tasktracker_python_pies_pies_90148_1876925322_609832802102.6696_f6f7b26fd8a02a1ddf458302382b502584d58c63,0,0,0.0,low-risk trace,python,pies,,0.0,178,195.162,0,0,0,212,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_90148_1876925322_609832802102.6696_f6f7b26fd8a02a1ddf458302382b502584d58c63.csv
tasktracker_python_pies_pies_9575_489913881_1504612230300.3203_452bcc15aa362d3ce3a6e4c883b208aa8c5ec9cb,0,0,0.0,low-risk trace,python,pies,,0.0,90,753.38,0,0,0,130,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_9575_489913881_1504612230300.3203_452bcc15aa362d3ce3a6e4c883b208aa8c5ec9cb.csv
tasktracker_python_pies_pies_pies0pies77_20pies4059650_pies38pies8pies7089piespies9.859_67648629ef7pies60c857582c955ad45d23f7cd5dec,0,0,0.25,low-risk trace,python,pies,SOLVED,0.1667,227,434.627,0,0,0,264,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\pies\pies_pies0pies77_20pies4059650_pies38pies8pies7089piespies9.859_67648629ef7pies60c857582c955ad45d23f7cd5dec.csv
tasktracker_python_voting_voting_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2,0,0,0.25,low-risk trace,python,voting,SOLVED,0.0,255,530.835,0,0,0,316,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2.csv
tasktracker_python_voting_voting_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48,0,0,0.0,low-risk trace,python,voting,,0.1667,91,71.619,0,0,0,152,31,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48.csv
tasktracker_python_voting_voting_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7,0,0,0.25,low-risk trace,python,voting,SOLVED,0.1667,228,69.604,0,0,0,178,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7.csv
tasktracker_python_voting_voting_10615_687727151_13voting65190659voting0.voting102_1cvoting10210a1ca7a61fd2162voting8votingdbec61bb80b562b,0,0,0.0,low-risk trace,python,voting,NOT_SOLVED,-1.0,103,422.383,0,0,0,114,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_10615_687727151_13voting65190659voting0.voting102_1cvoting10210a1ca7a61fd2162voting8votingdbec61bb80b562b.csv
tasktracker_python_voting_voting_10790_683692968_1452053542687.4749_c3cb940d1e1918b4086b33c3a6d07cf1fafd0c3f,0,0,0.0,low-risk trace,python,voting,,0.0,594,1199.123,0,0,0,635,13,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_10790_683692968_1452053542687.4749_c3cb940d1e1918b4086b33c3a6d07cf1fafd0c3f.csv
tasktracker_python_voting_voting_131167_972600617_828012254790.0184_9dcc8a958624cf6cdd16ec300ef0c541bc0911da,0,0,0.0,low-risk trace,python,voting,,0.0,154,600.68,0,0,0,191,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_131167_972600617_828012254790.0184_9dcc8a958624cf6cdd16ec300ef0c541bc0911da.csv
tasktracker_python_voting_voting_143524_359359651_1583586955493.337_6a73a2510e9d0e0cef08270a61edf0757e345232,0,0,0.0,low-risk trace,python,voting,,0.1667,94,1004.725,0,0,0,120,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_143524_359359651_1583586955493.337_6a73a2510e9d0e0cef08270a61edf0757e345232.csv
tasktracker_python_voting_voting_15051_118309434_829901811393.1_2d331cc55a74aa11cb50e4339c612664d935cd68,0,0,0.0,low-risk trace,python,voting,,0.0,192,1265.44,0,0,0,193,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_15051_118309434_829901811393.1_2d331cc55a74aa11cb50e4339c612664d935cd68.csv
tasktracker_python_voting_voting_15525_958828055_89039875556.30952_f273f81ec34f8559c9887e289886b434188efcc0,0,0,0.0,low-risk trace,python,voting,,0.0,110,959.175,0,0,0,164,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_15525_958828055_89039875556.30952_f273f81ec34f8559c9887e289886b434188efcc0.csv
tasktracker_python_voting_voting_17261_1227777976_320878551762.0563_e8bd0cc7914a2237e4a6d0ae88eb6136ce10ce33,0,0,0.0,low-risk trace,python,voting,,0.1667,237,1419.359,0,0,0,264,11,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_17261_1227777976_320878551762.0563_e8bd0cc7914a2237e4a6d0ae88eb6136ce10ce33.csv
tasktracker_python_voting_voting_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec,0,0,0.25,low-risk trace,python,voting,SOLVED,0.1667,134,58.554,0,0,0,145,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec.csv
tasktracker_python_voting_voting_19946_1784793237_188678835462.07587_0103ea9ffb56e2346c4c45ea35e168aa161eb30f,0,0,0.0,low-risk trace,python,voting,,-1.0,346,3043.507,0,0,0,356,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_19946_1784793237_188678835462.07587_0103ea9ffb56e2346c4c45ea35e168aa161eb30f.csv
tasktracker_python_voting_voting_19957_680715468_149925883870.7677_1f937b004f440d49893bc6ac889f5b3fa901468f,0,0,0.0,low-risk trace,python,voting,,0.1667,61,375.45,0,0,0,64,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_19957_680715468_149925883870.7677_1f937b004f440d49893bc6ac889f5b3fa901468f.csv
tasktracker_python_voting_voting_22406_988194117_1132151849306.9482_26f2a8f8430361b22616db758c7a01e8193ec26b,0,0,0.0,low-risk trace,python,voting,,0.1667,139,681.316,0,0,0,175,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_22406_988194117_1132151849306.9482_26f2a8f8430361b22616db758c7a01e8193ec26b.csv
tasktracker_python_voting_voting_24269_124090963_109732748751.39507_bb621b9a3a8a05260108ce63d87af6ce7d9d5d7a,0,0,0.0,low-risk trace,python,voting,,0.1667,325,68725.01,0,0,0,493,76,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_24269_124090963_109732748751.39507_bb621b9a3a8a05260108ce63d87af6ce7d9d5d7a.csv
tasktracker_python_voting_voting_254507_894885388_798709724437.6637_0e7712242c2acde395fc4d818402b481b20d7657,0,0,0.0,low-risk trace,python,voting,,0.1667,159,506.91,0,0,0,172,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_254507_894885388_798709724437.6637_0e7712242c2acde395fc4d818402b481b20d7657.csv
tasktracker_python_voting_voting_25471_61826266_509278941360.2606_2e385b03c868a69b24c166488efeb72c9f4f472d,1,1,2.25,explicit paste action,python,voting,SOLVED,0.0,367,427.555,1,6,6,321,39,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_25471_61826266_509278941360.2606_2e385b03c868a69b24c166488efeb72c9f4f472d.csv
tasktracker_python_voting_voting_257249_23000632_1587222170063.029_2c60d582b452da5064da31dcdc7b215735c09522,0,0,0.0,low-risk trace,python,voting,,0.0,368,1433.647,0,0,0,509,26,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_257249_23000632_1587222170063.029_2c60d582b452da5064da31dcdc7b215735c09522.csv
tasktracker_python_voting_voting_261260_831246079_1396049788688.8708_809b3bc3242da61ca79cf0873822ef0fa24b5a03,1,1,2.25,explicit paste action,python,voting,SOLVED,0.1667,176,5709.927,3,2,2,186,40,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_261260_831246079_1396049788688.8708_809b3bc3242da61ca79cf0873822ef0fa24b5a03.csv
tasktracker_python_voting_voting_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd,1,1,2.25,explicit paste action,python,voting,SOLVED,0.0,688,603.038,5,43,164,816,53,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd.csv
tasktracker_python_voting_voting_3924_8338274_1564691555063.0962_ca74f2862614299a8409989a9c593be220f1fb79,1,1,2.25,explicit paste action,python,voting,SOLVED,0.1667,225,370.123,3,5,41,234,19,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_3924_8338274_1564691555063.0962_ca74f2862614299a8409989a9c593be220f1fb79.csv
tasktracker_python_voting_voting_3926_18867574_497757888947.8761_2b685e08e8e72f86b60978ab61bc18be156abfe3,0,0,0.25,low-risk trace,python,voting,SOLVED,0.1667,127,287.649,0,0,0,107,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_3926_18867574_497757888947.8761_2b685e08e8e72f86b60978ab61bc18be156abfe3.csv
tasktracker_python_voting_voting_3927_6753787_1365530703655.7397_2af58a25bc4cff24a64280a6833050b6b469b623,1,1,4.5,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,voting,,0.1667,406,1083.88,9,15,893,1432,255,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_3927_6753787_1365530703655.7397_2af58a25bc4cff24a64280a6833050b6b469b623.csv
tasktracker_python_voting_voting_3930_21961455_393352543631.61053_c8e71adeb61ab4d93ba73f8409e1d5313db1398f,1,1,4.75,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,voting,SOLVED,0.1667,518,622.819,5,15,349,869,165,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_3930_21961455_393352543631.61053_c8e71adeb61ab4d93ba73f8409e1d5313db1398f.csv
tasktracker_python_voting_voting_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729,1,1,2.25,explicit paste action,python,voting,SOLVED,0.0,643,772.241,1,2,77,534,72,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729.csv
tasktracker_python_voting_voting_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d,1,1,3.25,explicit paste action; large pasted/inferred-paste volume,python,voting,SOLVED,0.0,218,723.198,2,5,312,549,98,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d.csv
tasktracker_python_voting_voting_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd,0,0,0.0,low-risk trace,python,voting,,0.1667,114,189.573,0,0,0,113,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd.csv
tasktracker_python_voting_voting_43288_1159586616_920600418387.0457_2c860650e8297f8851e2794cb55bcbe883ec8df4,0,0,0.0,low-risk trace,python,voting,,0.1667,62,345.506,0,0,0,58,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_43288_1159586616_920600418387.0457_2c860650e8297f8851e2794cb55bcbe883ec8df4.csv
tasktracker_python_voting_voting_4483_22404538_1537213233620.335_b945b42e714dfd0b666af502e7602c7d02a51211,1,1,2.25,explicit paste action,python,voting,SOLVED,0.0,143,535.396,2,5,31,141,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4483_22404538_1537213233620.335_b945b42e714dfd0b666af502e7602c7d02a51211.csv
tasktracker_python_voting_voting_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe,0,0,0.25,low-risk trace,python,voting,SOLVED,0.0,639,852.175,0,0,0,939,35,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe.csv
tasktracker_python_voting_voting_4521_3949508_1191547978180.1853_d2fa2ce2c18813cf3f9c2bf59dd809fcf72bb3d9,1,1,2.25,explicit paste action,python,voting,SOLVED,0.1667,408,739.858,7,16,141,482,85,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4521_3949508_1191547978180.1853_d2fa2ce2c18813cf3f9c2bf59dd809fcf72bb3d9.csv
tasktracker_python_voting_voting_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711,0,0,0.25,low-risk trace,python,voting,SOLVED,0.0,214,259.842,0,0,0,289,20,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711.csv
tasktracker_python_voting_voting_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978,1,1,2.25,explicit paste action,python,voting,SOLVED,0.0,222,283.848,1,1,5,253,19,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978.csv
tasktracker_python_voting_voting_4612_24084281_12074027253.89905_49c0baddef9a7d87271af35658542f906dd12535,1,1,2.25,explicit paste action,python,voting,SOLVED,0.0,447,690.317,2,4,20,370,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4612_24084281_12074027253.89905_49c0baddef9a7d87271af35658542f906dd12535.csv
tasktracker_python_voting_voting_4615_26405596_978238114323.3386_1ff26a37faf2bba4d30b99b242e937ade97e2f6a,0,0,0.0,low-risk trace,python,voting,NOT_SOLVED,0.0,150,234.204,0,1,61,256,61,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4615_26405596_978238114323.3386_1ff26a37faf2bba4d30b99b242e937ade97e2f6a.csv
tasktracker_python_voting_voting_4639_31333278_1333757847754.7476_880f831313b07b376232e4bbc873fa9773b2e2d2,0,0,0.25,low-risk trace,python,voting,SOLVED,0.1667,244,1248.984,0,1,53,296,53,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4639_31333278_1333757847754.7476_880f831313b07b376232e4bbc873fa9773b2e2d2.csv
tasktracker_python_voting_voting_4667_29716201_1312918721041.0295_9b458b595bb0c68e4de9e7b8bd5dc2c73a87c5e0,1,1,2.25,explicit paste action,python,voting,SOLVED,0.1667,297,1154.464,6,13,109,423,40,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4667_29716201_1312918721041.0295_9b458b595bb0c68e4de9e7b8bd5dc2c73a87c5e0.csv
tasktracker_python_voting_voting_4709_21700686_833293820294.9862_f43474eadeb6923df0b37b139893420594f7f3b4,0,0,0.25,low-risk trace,python,voting,SOLVED,0.0,169,342.927,0,1,44,288,44,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4709_21700686_833293820294.9862_f43474eadeb6923df0b37b139893420594f7f3b4.csv
tasktracker_python_voting_voting_4724_29773242_680653600443.8798_6d07d4d1af4536c07fc7d67862afbc3311c6d943,0,0,1.75,large code insertion,python,voting,SOLVED,0.1667,362,690.544,0,1,192,669,192,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4724_29773242_680653600443.8798_6d07d4d1af4536c07fc7d67862afbc3311c6d943.csv
tasktracker_python_voting_voting_48428_929929225_1430876244962.6008_dbd1e85f9d78119c3cf0f27473adc1cbff047c00,0,0,0.0,low-risk trace,python,voting,,0.1667,116,601.527,0,0,0,122,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_48428_929929225_1430876244962.6008_dbd1e85f9d78119c3cf0f27473adc1cbff047c00.csv
tasktracker_python_voting_voting_4932_745251955_646761437765.5791_fc9af4ef9b497992ab3549a8847cbaeb01c5d4d1,0,0,0.0,low-risk trace,python,voting,,0.1667,142,366.142,0,1,50,241,50,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_4932_745251955_646761437765.5791_fc9af4ef9b497992ab3549a8847cbaeb01c5d4d1.csv
tasktracker_python_voting_voting_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819,0,0,0.25,low-risk trace,python,voting,SOLVED,0.1667,182,59.959,0,0,0,160,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819.csv
tasktracker_python_voting_voting_54911_1280903704_235087511143.9262_58acfa1154ddf14655c0cd7ffcdaa05764e4a42b,0,0,0.0,low-risk trace,python,voting,,0.0,213,2815.813,0,0,0,257,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_54911_1280903704_235087511143.9262_58acfa1154ddf14655c0cd7ffcdaa05764e4a42b.csv
tasktracker_python_voting_voting_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8,0,0,0.0,low-risk trace,python,voting,,0.1667,58,191.956,0,0,0,64,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8.csv
tasktracker_python_voting_voting_5773_936576063_1547810392524.6877_93078bd0db265182fb77e5555e4c80b29c6d6c18,0,0,0.0,low-risk trace,python,voting,,0.0,143,870.065,0,0,0,174,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\voting\voting_5773_936576063_1547810392524.6877_93078bd0db265182fb77e5555e4c80b29c6d6c18.csv
